observationID;deploymentID;sequenceID;mediaID;timestamp;observationType;cameraSetup;taxonID;scientificName;count;countNew;lifeStage;sex;behaviour;individualID;classificationMethod;classifiedBy;classificationTimestamp;classificationConfidence;comments;_id
3506;VIELAAS_Spring_Session03-VIELAAS_Fox_03;b94ad586d61cc728e915e61213e49616;1506671;2021-06-14T13:04:03+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:46+0000;;;1032216
3507;VIELAAS_Spring_Session03-VIELAAS_Fox_03;dba46596fa40792a7ac026fbda691db4;1506672;2021-06-14T13:04:03+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:46+0000;;;1032217
3508;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7bff9694d9ebf5420118ad738cbe3b07;1506673;2021-06-14T13:07:00+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:46+0000;;;1032218
3509;VIELAAS_Spring_Session03-VIELAAS_Fox_03;3ac7d0b594f05f4c8aa308d3cfe33928;1506674;2021-06-14T13:07:00+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:46+0000;;;1032219
3510;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4c226b08a0fa1884338c9bc6e1a9ff5c;1506675;2021-06-14T13:07:00+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032220
3511;VIELAAS_Spring_Session03-VIELAAS_Fox_03;895e545e7059b272a2a5b859cda35060;1506676;2021-06-14T13:07:00+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032221
3512;VIELAAS_Spring_Session03-VIELAAS_Fox_03;107a5608bc2984f2307d2ed17c42f108;1506677;2021-06-14T13:07:00+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032222
3513;VIELAAS_Spring_Session03-VIELAAS_Fox_03;0f68c23bf25280556c47e0c2c2df2023;1506678;2021-06-14T13:07:37+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032223
3514;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d68fa56b58bee1b700b187ea70774a81;1506679;2021-06-14T13:07:37+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032224
3515;VIELAAS_Spring_Session03-VIELAAS_Fox_03;07d05f790a4e942875262eb4e1b7724b;1506680;2021-06-14T13:07:37+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032225
3516;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c776c7958ff91b66c5e6c086805eafb7;1506681;2021-06-14T13:07:37+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032226
3517;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ffac20b3a8507c6fd6d89d5c084d6dc5;1506682;2021-06-14T13:07:37+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032227
3518;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c2617dbd4bbfdff72dbc804fb5d06ce7;1506683;2021-06-14T13:15:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032228
3519;VIELAAS_Spring_Session03-VIELAAS_Fox_03;32bcebab820f98b47dd5617483308524;1506684;2021-06-14T13:15:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032229
3520;VIELAAS_Spring_Session03-VIELAAS_Fox_03;eefa47e82b9072fd21ae638c8f892df3;1506685;2021-06-14T13:15:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032230
3521;VIELAAS_Spring_Session03-VIELAAS_Fox_03;684fbb1ef320b3fc8a7cbb788456bf31;1506686;2021-06-14T13:15:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032231
3522;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c228954a3b19c38b516c5b54c8e74e4f;1506687;2021-06-14T13:15:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032232
3523;VIELAAS_Spring_Session03-VIELAAS_Fox_03;b009b7f888453b16d0c8b08f64a2cbbc;1506688;2021-06-14T13:19:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032233
3524;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7be13bd32f6049ed5cbebe728eabb5b6;1506689;2021-06-14T13:19:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032234
3525;VIELAAS_Spring_Session03-VIELAAS_Fox_03;1b12a900a520e177a42ac81adfce3d6a;1506690;2021-06-14T13:19:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032235
3526;VIELAAS_Spring_Session03-VIELAAS_Fox_03;77e3f3f9e334f4b805ef038ccb7bb17c;1506691;2021-06-14T13:19:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032236
3527;VIELAAS_Spring_Session03-VIELAAS_Fox_03;6e92399bf0e7499d30fe0a6199c7fb8b;1506692;2021-06-14T13:19:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032237
3528;VIELAAS_Spring_Session03-VIELAAS_Fox_03;cab409f37c495936c1bfac8700f28655;1506693;2021-06-14T13:21:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032238
3529;VIELAAS_Spring_Session03-VIELAAS_Fox_03;bd289e8f0c3333d8369c8603882048b6;1506694;2021-06-14T13:21:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032239
3530;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ac2624c5f4696c2265b41ed12cb0570e;1506695;2021-06-14T13:21:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032240
3531;VIELAAS_Spring_Session03-VIELAAS_Fox_03;546111ad777266a04d02beb10c1e8513;1506696;2021-06-14T13:21:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032241
3532;VIELAAS_Spring_Session03-VIELAAS_Fox_03;0e66be7751879244a276cb7796bbcec4;1506697;2021-06-14T13:21:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:52:47+0000;;;1032242
3533;VIELAAS_Spring_Session03-VIELAAS_Fox_03;47ce80434e2064e5f9bbac1315038aac;1506698;2021-06-14T13:31:56+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032243
3534;VIELAAS_Spring_Session03-VIELAAS_Fox_03;e8824fefaf18747d86f7757a3546ae40;1506699;2021-06-14T13:31:56+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032244
3535;VIELAAS_Spring_Session03-VIELAAS_Fox_03;03abafa5d1c94b1af04c28f96d92ed80;1506700;2021-06-14T13:31:56+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032245
3536;VIELAAS_Spring_Session03-VIELAAS_Fox_03;8218b275cba362dd771309837d5b4787;1506701;2021-06-14T13:31:56+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032246
3537;VIELAAS_Spring_Session03-VIELAAS_Fox_03;a806eb5db4c8f508092d145ffb469a19;1506702;2021-06-14T13:31:56+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032247
3538;VIELAAS_Spring_Session03-VIELAAS_Fox_03;f8adf5ff9840712ce2af7fa9ea2a3fa7;1506703;2021-06-14T13:32:24+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032248
3539;VIELAAS_Spring_Session03-VIELAAS_Fox_03;be34fd1fd9e994f9cb77651293e266a7;1506704;2021-06-14T13:32:24+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032249
3540;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c0b1b5dc6ef275649d99fa72698d2dbb;1506705;2021-06-14T13:32:24+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032250
3541;VIELAAS_Spring_Session03-VIELAAS_Fox_03;a2d7cb42f046f9ee10cca8e91e7e0b93;1506706;2021-06-14T13:32:24+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032251
3542;VIELAAS_Spring_Session03-VIELAAS_Fox_03;8194315b0963288776c4b2138783433a;1506707;2021-06-14T13:32:24+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032252
3543;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ddd7a80cd953e8b6e14946f46720e35e;1506708;2021-06-14T13:37:11+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032253
3544;VIELAAS_Spring_Session03-VIELAAS_Fox_03;b2fa27ec18bdf7267327fc4db164c569;1506709;2021-06-14T13:37:11+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032254
3545;VIELAAS_Spring_Session03-VIELAAS_Fox_03;cd9293220e7487d095cd9c679f8f4224;1506710;2021-06-14T13:37:11+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032255
3546;VIELAAS_Spring_Session03-VIELAAS_Fox_03;edea4a0a653bae025632acfe0a4854df;1506711;2021-06-14T13:37:11+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032256
3547;VIELAAS_Spring_Session03-VIELAAS_Fox_03;cd25e3cc1182bb29a5c88d91eb7ecba1;1506712;2021-06-14T13:37:11+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032257
3548;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4e436673f8e1b231c9f6aa317a7033b1;1506713;2021-06-14T13:38:09+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032258
3549;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d9e0ac6002e36e756d3b61a9cccebf8b;1506714;2021-06-14T13:38:09+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032259
3550;VIELAAS_Spring_Session03-VIELAAS_Fox_03;47e928bdc68aca0b03b24f4b1cc09c3e;1506715;2021-06-14T13:38:09+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:44+0000;;;1032260
3551;VIELAAS_Spring_Session03-VIELAAS_Fox_03;aa1c746bead654a2537296cf5953ea2b;1506716;2021-06-14T13:38:09+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032261
3552;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5660e0b780ec4c68d41132fb8a14c3ba;1506717;2021-06-14T13:38:09+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032262
3553;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ba664c11080161aa7f21f25712471029;1506718;2021-06-14T13:39:48+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032263
3554;VIELAAS_Spring_Session03-VIELAAS_Fox_03;987373e9d1d462cd7236fad472c95a2e;1506719;2021-06-14T13:39:48+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032264
3555;VIELAAS_Spring_Session03-VIELAAS_Fox_03;53b5b7af082d824cecf2205b8cd6f150;1506720;2021-06-14T13:39:48+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032265
3556;VIELAAS_Spring_Session03-VIELAAS_Fox_03;f7e4f6c648a728c08995b06e78f697bb;1506721;2021-06-14T13:39:48+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032266
3557;VIELAAS_Spring_Session03-VIELAAS_Fox_03;3bdc48560e9289ac8d49abc12a9f1769;1506722;2021-06-14T13:39:48+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032267
3558;VIELAAS_Spring_Session03-VIELAAS_Fox_03;0dcb2e24b290e07390d62192b57b24bb;1506723;2021-06-14T13:56:01+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032268
3559;VIELAAS_Spring_Session03-VIELAAS_Fox_03;bbf93583a3de314d7de2cff20950fe2a;1506724;2021-06-14T13:56:01+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032269
3560;VIELAAS_Spring_Session03-VIELAAS_Fox_03;6a42ac8c2a8f952aa461281faf29656e;1506725;2021-06-14T13:56:01+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032270
3561;VIELAAS_Spring_Session03-VIELAAS_Fox_03;cd81edf2c9d94a1d6ac38461c327fa0a;1506726;2021-06-14T13:56:01+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032271
3562;VIELAAS_Spring_Session03-VIELAAS_Fox_03;27022c686daa620987b49d3cdedf218a;1506727;2021-06-14T13:56:01+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032272
3563;VIELAAS_Spring_Session03-VIELAAS_Fox_03;e5d8023feecb989a628d6a58f540b609;1506728;2021-06-14T13:59:04+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032273
3564;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5fe3258b6e8e568af7c4bc9a87102c69;1506729;2021-06-14T13:59:04+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032274
3565;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ca6ca05329e27e396c7cb53ef46ad80e;1506730;2021-06-14T13:59:04+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032275
3566;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4f5498973a385db9d26c0d8e09e91167;1506731;2021-06-14T13:59:04+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032276
3567;VIELAAS_Spring_Session03-VIELAAS_Fox_03;df283aac69397e0a373bde7ed384b3a9;1506732;2021-06-14T13:59:04+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032277
3568;VIELAAS_Spring_Session03-VIELAAS_Fox_03;0dbda50f480af8c51f6ab1c4652f4fc4;1506733;2021-06-14T14:09:07+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032278
3569;VIELAAS_Spring_Session03-VIELAAS_Fox_03;bcee33c4f45e4ad8786c938fcb94924e;1506734;2021-06-14T14:09:07+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032279
3570;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ff93d5e9c2bea7a423d9ae4db490e176;1506735;2021-06-14T14:09:07+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032280
3571;VIELAAS_Spring_Session03-VIELAAS_Fox_03;3471f1d26094951a7604b1cad1ee1ce3;1506736;2021-06-14T14:09:07+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032281
3572;VIELAAS_Spring_Session03-VIELAAS_Fox_03;151a22577d2d0aab100818af6e8c15b0;1506737;2021-06-14T14:09:07+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032282
3573;VIELAAS_Spring_Session03-VIELAAS_Fox_03;801f5ebf7026bd8af9b5a87804e5fab6;1506738;2021-06-14T14:11:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032283
3574;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4994f33f528723792bc252101bd65a6e;1506739;2021-06-14T14:11:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032284
3575;VIELAAS_Spring_Session03-VIELAAS_Fox_03;3455fd3607370c96e930186d6b53c045;1506740;2021-06-14T14:11:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032285
3576;VIELAAS_Spring_Session03-VIELAAS_Fox_03;45cf4ed92ee6f59769d55acfecbff04f;1506741;2021-06-14T14:11:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032286
3577;VIELAAS_Spring_Session03-VIELAAS_Fox_03;621021cde0d219e9c3f6baf5b9c3f3fa;1506742;2021-06-14T14:11:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032287
3578;VIELAAS_Spring_Session03-VIELAAS_Fox_03;83c8ca8b57fca5b9ab63477d9bf9cba4;1506743;2021-06-14T14:31:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032288
3579;VIELAAS_Spring_Session03-VIELAAS_Fox_03;b812b09f1398af71fb08aaa1d9de8a34;1506744;2021-06-14T14:31:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032289
3580;VIELAAS_Spring_Session03-VIELAAS_Fox_03;b6641cf3b5dd05c894003f35a7e16140;1506745;2021-06-14T14:31:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032290
3581;VIELAAS_Spring_Session03-VIELAAS_Fox_03;db5a6a0c51f99ec24bfb3ba2c3765604;1506746;2021-06-14T14:31:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032291
3582;VIELAAS_Spring_Session03-VIELAAS_Fox_03;3b339334ed7e7fc02d33d2145cf58629;1506747;2021-06-14T14:31:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032292
3583;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7e425728166207f7e4e824581bd4063b;1506748;2021-06-14T14:32:55+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032293
3584;VIELAAS_Spring_Session03-VIELAAS_Fox_03;100a56b33e6764f52617edb9c8234e43;1506749;2021-06-14T14:32:55+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032294
3585;VIELAAS_Spring_Session03-VIELAAS_Fox_03;69166d991e2e8c2443c7f93b7ba67654;1506750;2021-06-14T14:32:55+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032295
3586;VIELAAS_Spring_Session03-VIELAAS_Fox_03;dcdd5d932f6e5b4bf6bac8a3a921a016;1506751;2021-06-14T14:32:55+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032296
3587;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ec87164dc87a7e2f71483e580c1f0506;1506752;2021-06-14T14:32:55+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032297
3588;VIELAAS_Spring_Session03-VIELAAS_Fox_03;cf0b545f0fe664544881b6faecee8d0c;1506753;2021-06-14T14:41:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032298
3589;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7ad3f1de91889e7084edb3fd8a22e50f;1506754;2021-06-14T14:41:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032299
3590;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5d9a88fe017cf2b83af2cc74e1ad39c9;1506755;2021-06-14T14:41:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032300
3591;VIELAAS_Spring_Session03-VIELAAS_Fox_03;06320b691fe88a813ff8bfc54eadc579;1506756;2021-06-14T14:41:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032301
3592;VIELAAS_Spring_Session03-VIELAAS_Fox_03;a6362c9c9bddfbd6953903f1e9c7799f;1506757;2021-06-14T14:41:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032302
3593;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d62952f9b62e13aceddb2481b17066da;1506758;2021-06-14T14:44:29+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032303
3594;VIELAAS_Spring_Session03-VIELAAS_Fox_03;b39c2a485aa7d00af61d8fbc90b17cf8;1506759;2021-06-14T14:44:29+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032304
3595;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4a6607757f98a0eac7ff65a407ee76af;1506760;2021-06-14T14:44:29+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032305
3596;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9788c48af1081bda7a6781775c2bec21;1506761;2021-06-14T14:44:29+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032306
3597;VIELAAS_Spring_Session03-VIELAAS_Fox_03;05af2457b0c7f92287269070430ba15e;1506762;2021-06-14T14:44:29+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032307
3598;VIELAAS_Spring_Session03-VIELAAS_Fox_03;055f569496c14fcefea757baf35b82da;1506763;2021-06-14T14:44:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032308
3599;VIELAAS_Spring_Session03-VIELAAS_Fox_03;666b9cb297d944294c0089a604c61ec0;1506764;2021-06-14T14:44:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032309
3600;VIELAAS_Spring_Session03-VIELAAS_Fox_03;476a88395ecc26ab128de606b4445f08;1506765;2021-06-14T14:44:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032310
3601;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7fffa81a638404539cf5c14c5c8cb586;1506766;2021-06-14T14:44:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032311
3602;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d07b95613126c71e28a2305edc5808cc;1506767;2021-06-14T14:44:57+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032312
3603;VIELAAS_Spring_Session03-VIELAAS_Fox_03;503a16c83cdcc484088201b7481bc9ef;1506768;2021-06-14T14:50:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032313
3604;VIELAAS_Spring_Session03-VIELAAS_Fox_03;e42be9109be9b4843948a36a70db268e;1506769;2021-06-14T14:50:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032314
3605;VIELAAS_Spring_Session03-VIELAAS_Fox_03;bf75faacd5fa309121e4e4a32a2b4caf;1506770;2021-06-14T14:50:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032315
3606;VIELAAS_Spring_Session03-VIELAAS_Fox_03;447a0b86c89eedaad218bfe374189e3c;1506771;2021-06-14T14:50:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032316
3607;VIELAAS_Spring_Session03-VIELAAS_Fox_03;40762318c7272c9327f6d069515c7ff9;1506772;2021-06-14T14:50:46+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032317
3608;VIELAAS_Spring_Session03-VIELAAS_Fox_03;cbd9ab5aa5be5459a48d776c0469eaf7;1506773;2021-06-14T14:51:02+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032318
3609;VIELAAS_Spring_Session03-VIELAAS_Fox_03;20f6d27c1ccc80c256fdeb478ac528da;1506774;2021-06-14T14:51:02+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032319
3610;VIELAAS_Spring_Session03-VIELAAS_Fox_03;88bc827b0e76bc321a4c5cd63cd23945;1506775;2021-06-14T14:51:02+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032320
3611;VIELAAS_Spring_Session03-VIELAAS_Fox_03;57263fbffec5a53cdd326b7de68b1f23;1506776;2021-06-14T14:51:02+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-27T08:45:45+0000;;;1032321
